grouping,pair,n_stage_observations,stage_tokens_mean,episode_terminal_mean,episode_reasoning_mean,episode_total_mean,exact_rate,policy_clean_rate,method,phase,stage
method+stage+pair,F/D,26,5507.653846153846,10.807692307692308,5.528704807692308,16.40274326923077,0.15384615384615385,0.2692307692307692,risky_ps,,stage3
method+stage+pair,F/F,4,5376.75,1.75,5.1138675,6.9302925,0.25,0.75,risky_ps,,stage3
method+stage+pair,D/D,66,20066.545454545456,11.128787878787879,5.275191060606061,16.475174393939394,0.18181818181818182,0.3333333333333333,risky_ps,,stage4
method+stage+pair,D/F,23,17966.82608695652,1.2391304347826086,5.319938695652175,6.630864782608696,0.43478260869565216,0.9130434782608695,risky_ps,,stage4
method+stage+pair,F/D,9,12051.555555555555,10.722222222222221,5.2695638888888885,16.054830555555558,0.0,0.1111111111111111,risky_ps,,stage4
method+stage+pair,F/F,2,11185.0,2.75,3.7727174999999997,6.5884675,0.0,0.5,risky_ps,,stage4
method+stage+pair,D/D,68,17214.897058823528,11.132352941176471,5.260692867647059,16.46380904411765,0.16176470588235295,0.3235294117647059,risky_ps,,stage5
method+stage+pair,D/F,23,10644.173913043478,1.4130434782608696,5.299150434782609,6.784120000000001,0.391304347826087,0.8695652173913043,risky_ps,,stage5
method+stage+pair,F/D,7,11387.42857142857,10.571428571428571,5.408795714285715,16.045138571428573,0.14285714285714285,0.14285714285714285,risky_ps,,stage5
method+stage+pair,F/F,2,8824.5,0.75,4.0117825,4.8260325,0.5,1.0,risky_ps,,stage5
method+stage+pair,D/F,40,7760.4,8.6,5.24829875,13.918431250000001,0.15,0.525,risky_ps_direct_cost,,stage1
method+stage+pair,F/F,60,3586.0,9.133333333333333,5.1374241666666665,14.3416325,0.21666666666666667,0.38333333333333336,risky_ps_direct_cost,,stage1
method+stage+pair,D/D,33,7697.727272727273,11.545454545454545,5.4023453030303035,17.021196818181817,0.18181818181818182,0.30303030303030304,risky_ps_direct_cost,,stage2
method+stage+pair,D/F,10,6494.7,1.4,5.0598635000000005,6.535433499999999,0.4,0.8,risky_ps_direct_cost,,stage2
method+stage+pair,F/D,42,3504.904761904762,11.452380952380953,5.1756367857142855,16.695943928571428,0.07142857142857142,0.2857142857142857,risky_ps_direct_cost,,stage2
method+stage+pair,F/F,15,3445.866666666667,1.0666666666666667,4.794975,5.930115,0.4,0.9333333333333333,risky_ps_direct_cost,,stage2
method+stage+pair,D/D,55,5720.763636363637,11.090909090909092,5.241632090909091,16.403903,0.10909090909090909,0.32727272727272727,risky_ps_direct_cost,,stage3
